LeadID,LeadDateKey,CampaignKey,ChannelKey,SourceKey,RegionKey,AudienceKey,PreviousStatusKey,PreviousStatusLabel,CurrentStatusKey,CurrentStatusLabel,ReachedLead,ReachedMQL,ReachedSQL,ReachedOpportunity,ReachedClosedWon,IsClosedLost,IsClosedWon,PipelineAmount,RevenueAmount
L04211,20240512,21,7,21,1,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04425,20240512,22,1,2,2,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05687,20240512,28,7,21,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02349,20240513,12,5,13,5,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03409,20240513,17,3,7,5,3,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04172,20240513,20,6,17,1,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04649,20240513,23,2,6,5,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05714,20240513,28,7,21,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00350,20240514,2,2,6,4,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,17699,0
L03129,20240514,16,2,4,4,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03155,20240514,16,2,4,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03293,20240514,17,3,7,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04243,20240514,21,7,21,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04438,20240514,22,1,2,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06963,20240514,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03150,20240515,16,2,4,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03166,20240515,16,2,4,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03379,20240515,17,3,7,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04232,20240515,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04110,20240516,20,6,17,1,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,12281
L04278,20240516,21,7,21,3,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01610,20240517,8,1,3,4,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04663,20240517,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06784,20240517,33,5,14,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06825,20240517,33,5,14,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03332,20240518,17,3,7,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04137,20240518,20,6,17,4,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L02358,20240519,12,5,13,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L02436,20240519,12,5,13,5,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04157,20240519,20,6,17,5,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L06797,20240519,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03196,20240520,16,2,4,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04355,20240520,21,7,21,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05767,20240520,28,7,21,4,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05820,20240520,28,7,21,3,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06964,20240520,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00277,20240521,2,2,6,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02365,20240521,12,5,13,2,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02409,20240521,12,5,13,2,4,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L03123,20240521,16,2,4,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03139,20240521,16,2,4,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L05742,20240521,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00326,20240522,2,2,6,4,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,14057,0
L00369,20240522,2,2,6,4,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02351,20240522,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04100,20240522,20,6,17,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04401,20240522,22,1,2,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04486,20240522,22,1,2,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L05737,20240522,28,7,21,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06953,20240522,33,5,14,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03162,20240523,16,2,4,4,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,15680,0
L04439,20240523,22,1,2,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06967,20240523,33,5,14,3,1,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L00209,20240524,2,2,6,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00307,20240524,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03361,20240524,17,3,7,5,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,16074,0
L06801,20240524,33,5,14,2,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00191,20240525,2,2,6,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03084,20240525,16,2,4,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03094,20240525,16,2,4,4,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05679,20240525,28,7,21,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05815,20240525,28,7,21,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00371,20240526,2,2,6,5,3,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L01487,20240526,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03159,20240526,16,2,4,2,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04175,20240526,20,6,17,1,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L04222,20240526,21,7,21,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04520,20240526,23,2,6,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05801,20240526,28,7,21,2,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06821,20240526,33,5,14,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00147,20240527,2,2,6,4,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,16740
L00302,20240527,2,2,6,4,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01580,20240527,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01608,20240527,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04059,20240527,20,6,17,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04227,20240527,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04590,20240527,23,2,6,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04607,20240527,23,2,6,2,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13034,0
L03339,20240528,17,3,7,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04317,20240528,21,7,21,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04341,20240528,21,7,21,2,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04437,20240528,22,1,2,3,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L06943,20240529,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06947,20240529,33,5,14,3,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04056,20240530,20,6,17,1,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04140,20240530,20,6,17,3,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04399,20240530,22,1,2,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06792,20240530,33,5,14,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00178,20240531,2,2,6,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00291,20240531,2,2,6,4,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13392,0
L00321,20240531,2,2,6,4,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L02364,20240531,12,5,13,2,4,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03119,20240531,16,2,4,1,1,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,10910,0
L04398,20240531,22,1,2,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04474,20240531,22,1,2,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06812,20240531,33,5,14,2,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00292,20240601,2,2,6,5,3,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01498,20240601,8,1,3,4,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01601,20240601,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02372,20240601,12,5,13,2,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03362,20240602,17,3,7,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03403,20240602,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L01527,20240603,8,1,3,1,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03353,20240603,17,3,7,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04491,20240603,22,1,2,2,2,4.0,Opportunity,6,Closed Lost,1,1,1,1,0,1,0,0,0
L06937,20240603,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01489,20240604,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L02382,20240604,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04237,20240604,21,7,21,3,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04422,20240604,22,1,2,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04457,20240604,22,1,2,2,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L05750,20240604,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06866,20240604,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06930,20240604,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03407,20240605,17,3,7,3,3,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L05752,20240605,28,7,21,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06992,20240605,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00236,20240606,2,2,6,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03316,20240606,17,3,7,3,3,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,14989,0
L04466,20240606,22,1,2,2,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05735,20240606,28,7,21,4,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06923,20240606,33,5,14,3,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00295,20240607,2,2,6,4,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,11180
L00324,20240607,2,2,6,5,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03252,20240607,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04557,20240607,23,2,6,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04681,20240607,23,2,6,5,6,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L02397,20240608,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06771,20240608,33,5,14,3,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00210,20240609,2,2,6,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00349,20240609,2,2,6,5,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03314,20240609,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03324,20240609,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L05836,20240609,28,7,21,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06975,20240609,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01418,20240610,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05781,20240610,28,7,21,4,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03218,20240611,17,3,7,4,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04245,20240611,21,7,21,3,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04429,20240611,22,1,2,2,2,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05684,20240611,28,7,21,4,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01558,20240612,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02381,20240612,12,5,13,5,4,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,10494,0
L03097,20240612,16,2,4,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03193,20240612,16,2,4,5,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L03236,20240612,17,3,7,4,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04424,20240612,22,1,2,2,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L04577,20240612,23,2,6,5,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01519,20240613,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03338,20240613,17,3,7,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04259,20240613,21,7,21,1,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04311,20240613,21,7,21,3,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04314,20240613,21,7,21,3,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04403,20240613,22,1,2,2,2,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,12937
L04637,20240613,23,2,6,2,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,10964,0
L06799,20240613,33,5,14,2,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00358,20240614,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L02407,20240614,12,5,13,5,4,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L02425,20240614,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L03168,20240614,16,2,4,4,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03313,20240614,17,3,7,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04589,20240614,23,2,6,5,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05753,20240614,28,7,21,5,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05843,20240614,28,7,21,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L06857,20240614,33,5,14,3,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L06949,20240614,33,5,14,3,1,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00221,20240615,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03297,20240615,17,3,7,4,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06769,20240615,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00275,20240616,2,2,6,4,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00333,20240616,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L01499,20240616,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03183,20240616,16,2,4,1,1,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,13864
L03387,20240616,17,3,7,4,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L05774,20240616,28,7,21,4,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L06768,20240616,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L00273,20240617,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L01508,20240617,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02374,20240617,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L06822,20240617,33,5,14,3,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01447,20240618,8,1,3,4,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01573,20240618,8,1,3,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,11819,0
L03127,20240618,16,2,4,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05716,20240618,28,7,21,2,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L06946,20240618,33,5,14,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01417,20240619,8,1,3,4,6,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,13231
L03099,20240619,16,2,4,2,1,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,9619
L00157,20240620,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L00227,20240620,2,2,6,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01449,20240620,8,1,3,1,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01486,20240620,8,1,3,4,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01492,20240620,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01554,20240620,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03132,20240620,16,2,4,1,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00163,20240621,2,2,6,4,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00213,20240621,2,2,6,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L00309,20240621,2,2,6,4,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L01520,20240621,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01578,20240621,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L02514,20240621,12,5,13,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L03306,20240621,17,3,7,4,3,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03399,20240621,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04553,20240621,23,2,6,1,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04568,20240621,23,2,6,5,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L04665,20240621,23,2,6,2,6,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01482,20240622,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03303,20240622,17,3,7,5,3,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L01458,20240623,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L02454,20240623,12,5,13,5,4,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,8400,0
L03079,20240623,16,2,4,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03160,20240623,16,2,4,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L01415,20240624,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02331,20240624,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L02389,20240624,12,5,13,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L02406,20240624,12,5,13,2,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02498,20240624,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L04384,20240624,21,7,21,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04406,20240624,22,1,2,3,2,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L04521,20240624,23,2,6,2,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05746,20240624,28,7,21,5,2,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L06835,20240624,33,5,14,5,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L00179,20240625,2,2,6,4,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01518,20240625,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L02383,20240625,12,5,13,2,4,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03280,20240625,17,3,7,3,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L03389,20240625,17,3,7,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L04461,20240625,22,1,2,3,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L04463,20240625,22,1,2,3,2,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13788,0
L04588,20240625,23,2,6,5,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04692,20240625,23,2,6,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L05812,20240625,28,7,21,3,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01595,20240626,8,1,3,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,13436,0
L03131,20240627,16,2,4,1,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L05846,20240627,28,7,21,5,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00365,20240628,2,2,6,4,3,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L01488,20240628,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01607,20240628,8,1,3,4,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,7178,0
L03410,20240628,17,3,7,5,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10719
L04517,20240628,23,2,6,1,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,9608,0
L04547,20240628,23,2,6,5,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L00214,20240629,2,2,6,5,3,4.0,Opportunity,5,Closed Won,1,1,1,1,1,0,1,0,10470
L01524,20240629,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03095,20240629,16,2,4,4,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L04254,20240629,21,7,21,2,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04342,20240629,21,7,21,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04641,20240629,23,2,6,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L04695,20240629,23,2,6,5,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L06775,20240629,33,5,14,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L06839,20240629,33,5,14,3,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L01514,20240630,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L01556,20240630,8,1,3,4,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L02404,20240630,12,5,13,5,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04435,20240630,22,1,2,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L01543,20240701,8,1,3,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L03294,20240701,17,3,7,3,3,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L01455,20240702,8,1,3,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03596,20240702,18,4,11,4,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04410,20240702,22,1,2,2,2,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L04481,20240702,22,1,2,2,2,,,1,Lead,1,0,0,0,0,0,0,0,0
L00232,20240703,2,2,6,5,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L00361,20240703,2,2,6,5,3,2.0,MQL,6,Closed Lost,1,1,0,0,0,1,0,0,0
L01598,20240703,8,1,3,1,6,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L02505,20240703,12,5,13,5,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L03089,20240703,16,2,4,2,1,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L04505,20240703,23,2,6,2,6,3.0,SQL,4,Opportunity,1,1,1,1,0,0,0,6917,0
L03165,20240704,16,2,4,1,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03182,20240704,16,2,4,5,1,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L03199,20240704,16,2,4,2,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03522,20240704,18,4,11,5,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03702,20240704,18,4,11,4,1,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L04548,20240704,23,2,6,5,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L05857,20240704,28,7,21,4,2,3.0,SQL,6,Closed Lost,1,1,1,0,0,1,0,0,0
L00202,20240705,2,2,6,5,3,,,1,Lead,1,0,0,0,0,0,0,0,0
L01507,20240705,8,1,3,1,6,1.0,Lead,6,Closed Lost,1,0,0,0,0,1,0,0,0
L02455,20240705,12,5,13,2,4,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03678,20240705,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L03714,20240705,18,4,11,4,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04372,20240705,21,7,21,1,6,,,1,Lead,1,0,0,0,0,0,0,0,0
L03356,20240706,17,3,7,5,3,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
L03570,20240706,18,4,11,1,1,,,1,Lead,1,0,0,0,0,0,0,0,0
L04253,20240706,21,7,21,1,6,2.0,MQL,3,SQL,1,1,1,0,0,0,0,0,0
L02321,20240707,12,5,13,2,4,,,1,Lead,1,0,0,0,0,0,0,0,0
L03516,20240707,18,4,11,5,1,1.0,Lead,2,MQL,1,1,0,0,0,0,0,0,0
